Attributes,Close,High,Low,Open,Volume
2022-01-19,99.6,103.94,99.58,102.42,1054912
2022-01-20,95.34,101.93,95.2,101.02,1456520
2022-01-21,93.35,96.8815,92.72,94.23,1627428
2022-01-24,95.23,95.38,88.3233,91.48,1764093
2022-01-25,91.47,94.36,88.805,92.88,1431353
2022-01-26,89.55,95.8,88.61,93.62,1727231
2022-01-27,85.46,92.12,85.23,90.77,1565342
2022-01-28,87.21,87.22,83.595,85.8,1129092
2022-01-31,91.47,91.54,87.25,87.25,1772946
2022-02-01,95.61,96.3999,91.57,92.62,1650676
2022-02-02,95.84,96.77,93.7,95.59,1172723
2022-02-03,91.15,93.85,91.11,93.34,1029868
2022-02-04,89.3,91.0,87.28,90.9,954018
2022-02-07,88.67,90.56,88.08,89.0,781782
2022-02-08,90.41,91.35,87.77,87.77,660096
2022-02-09,93.42,94.71,92.18,92.18,712904
2022-02-10,86.18,91.81,85.42,90.81,1703306
2022-02-11,85.29,89.815,84.0,87.31,1304572
2022-02-14,87.14,89.0,85.43,85.47,1182396
2022-02-15,88.62,89.98,88.03,88.39,873675
2022-02-16,91.63,92.5685,88.04,89.0,1246702
2022-02-17,89.17,91.5,88.92,90.05,1084689
2022-02-18,85.42,89.515,85.18,89.25,907608
2022-02-22,83.29,85.98,82.88,84.6,1254175
2022-02-23,82.01,85.2,81.94,84.52,1170947
2022-02-24,86.54,87.32,78.2,79.45,1391958
2022-02-25,90.37,90.58,86.4,86.56,927194
2022-02-28,91.84,92.93,88.84,88.84,1580137
2022-03-01,83.15,87.5,81.61,87.45,2100848
2022-03-02,82.13,84.12,82.06,82.76,1392601
2022-03-03,76.73,83.3471,75.8,83.0,2068183
2022-03-04,74.68,77.9,73.65,76.67,2316101
2022-03-07,68.73,75.3,68.61,74.64,2233898
2022-03-08,68.44,71.79,67.77,68.91,1408170
2022-03-09,75.62,75.84,70.21,70.21,1314142
2022-03-10,76.23,76.33,73.06,73.33,1605787
2022-03-11,74.04,77.95,73.05,77.95,1541186
2022-03-14,72.1,74.87,70.92,74.1,886838
2022-03-15,72.84,73.0,70.49,71.82,1021437
2022-03-16,76.37,78.28,72.5,74.49,1427385
2022-03-17,78.72,78.79,75.5,76.03,801344
2022-03-18,80.37,81.19,77.51,78.04,1654148
2022-03-21,76.04,79.1599,75.41,78.79,1203435
2022-03-22,76.06,78.0,75.23,76.04,1504052
2022-03-23,70.34,75.36,70.0,75.33,1738597
2022-03-24,70.0,72.55,68.58,71.22,1330605
2022-03-25,68.96,70.73,67.0,70.47,1252449
2022-03-28,71.05,71.16,66.95,67.2,1574352
2022-03-29,74.0,78.09,73.0,73.0,1678022
2022-03-30,70.52,73.0,70.23,72.88,1106034
2022-03-31,65.33,70.88,65.25,70.64,2307289
2022-04-01,65.91,66.54,64.67,66.16,1794100
2022-04-04,67.54,69.205,66.265,66.3,2122152
2022-04-05,64.53,66.88,63.92,66.25,1912916
2022-04-06,66.14,67.41,61.28,64.34,3441112
2022-04-07,64.43,67.22,62.9201,65.5,1684553
2022-04-08,63.33,66.64,63.065,63.64,1353665
2022-04-11,63.67,66.5,62.0488,62.29,1094535
2022-04-12,62.75,66.24,62.55,64.99,901491
2022-04-13,64.48,65.03,62.43,62.57,1126355
2022-04-14,60.99,64.875,60.86,64.09,1336199
2022-04-18,61.6,62.435,60.61,60.76,1114759
2022-04-19,63.73,64.61,61.77,61.77,1462278
2022-04-20,63.63,65.82,63.15,64.25,1267464
2022-04-21,61.58,65.1573,61.185,64.51,1020877
2022-04-22,60.58,62.88,60.47,61.83,1126221
2022-04-25,61.29,61.7,57.965,58.41,1155078
2022-04-26,57.51,61.64,57.09,60.77,1391413
2022-04-27,57.03,58.865,55.66,57.44,1467617
2022-04-28,61.17,61.23,56.09,58.05,1831652
2022-04-29,58.19,61.8,58.06,60.57,1035570
2022-05-02,59.32,59.475,57.25,58.47,1580751
2022-05-03,58.64,59.66,57.62,59.46,1101781
2022-05-04,62.14,62.21,57.7,58.79,1102898
2022-05-05,55.98,61.45,55.0,60.79,1566952
2022-05-06,55.47,56.18,51.76,55.9,1819227
2022-05-09,55.68,57.07,54.41,54.83,1711978
2022-05-10,58.63,64.26,55.69,61.72,3683291
2022-05-11,56.05,60.95,55.88,58.9,2344691
2022-05-12,60.84,61.0,55.3,55.41,1860666
2022-05-13,62.8,64.273,61.59,61.65,1734073
2022-05-16,59.35,62.57,58.15,60.98,1105032
2022-05-17,61.02,62.87,58.57,61.11,1135130
2022-05-18,60.15,61.7599,59.27,60.02,1223273
2022-05-19,61.96,64.34,59.85,60.0,1239314
2022-05-20,60.71,63.87,59.08,63.54,1384938
2022-05-23,61.38,61.59,59.6,61.17,821019
2022-05-24,60.08,61.49,58.42,60.98,702635
2022-05-25,62.5,62.95,59.76,59.79,825356
2022-05-26,65.31,65.63,62.24,62.48,884605
2022-05-27,65.72,67.78,65.05,66.06,892871
2022-05-31,63.72,65.6,62.07,64.85,1020782
2022-06-01,62.32,64.64,61.77,64.44,747938
2022-06-02,64.91,64.97,63.12,63.15,787431
2022-06-03,64.65,65.225,63.23,63.32,678531
2022-06-06,65.42,66.68,64.03,65.28,723796
2022-06-07,66.09,66.77,63.59,64.53,776281
2022-06-08,64.62,66.5499,64.06,65.72,654922
2022-06-09,64.16,65.925,63.79,64.0,891983
2022-06-10,59.51,62.53,58.9,62.53,1082931
2022-06-13,55.53,58.68,54.84,57.25,1485464
2022-06-14,55.98,57.18,55.0,55.73,1055936
2022-06-15,55.0,57.995,52.97,56.62,2309103
2022-06-16,50.07,52.855,49.31,52.76,1702916
2022-06-17,51.45,52.42,49.77,50.14,2233501
2022-06-21,51.38,53.34,50.38,52.58,1065869
2022-06-22,52.68,53.4,50.07,50.07,1181360
2022-06-23,56.73,56.89,52.26,52.62,1392691
2022-06-24,58.53,60.19,56.66,56.92,1852847
2022-06-27,57.39,59.0,57.1,58.53,814830
2022-06-28,56.5,58.5,56.43,57.19,934527
2022-06-29,55.85,56.63,54.96,56.63,981096
2022-06-30,54.42,55.72,52.84,55.0,1298539
2022-07-01,56.3,57.06,54.5,54.63,885806
2022-07-05,56.12,56.46,54.52,55.19,1154088
2022-07-06,56.44,56.98,54.75,56.37,1139736
2022-07-07,58.51,58.75,56.19,56.19,596022
2022-07-08,57.58,58.7055,56.85,58.15,589240
2022-07-11,56.04,57.375,55.83,57.11,931702
2022-07-12,56.65,57.87,55.96,56.26,942683
2022-07-13,56.9,57.83,54.36,55.0,727556
2022-07-14,55.35,56.18,54.42,55.43,1022091
2022-07-15,55.75,57.26,55.25,55.74,979950
2022-07-18,56.47,59.225,56.13,56.68,959210
2022-07-19,59.94,60.01,56.88,57.48,884539
2022-07-20,61.51,62.0,58.92,60.0,1087322
2022-07-21,62.33,63.18,60.83,61.06,832136
2022-07-22,61.7,63.11,60.7,62.12,815227
2022-07-25,60.07,61.599,59.38,61.54,803318
2022-07-26,59.74,61.14,59.155,59.65,880218
2022-07-27,60.73,60.85,58.93,60.47,1036083
2022-07-28,62.73,62.81,59.3,60.1,1072102
2022-07-29,64.52,64.88,62.715,63.26,753995
2022-08-01,65.27,65.9,63.675,63.81,750709
2022-08-02,64.07,65.05,63.815,64.34,676679
2022-08-03,63.58,65.15,62.22,64.55,888009
2022-08-04,63.0,63.56,60.12,60.98,1416379
2022-08-05,64.61,64.69,61.0,61.8,1384690
2022-08-08,63.83,66.6522,63.74,65.41,1568228
2022-08-09,54.28,56.99,53.78,55.71,5987941
2022-08-10,57.38,57.38,55.27,55.27,3665825
2022-08-11,57.18,60.75,57.13,57.7,1576109
2022-08-12,58.98,59.01,56.77,57.31,870409
2022-08-15,57.58,59.0894,57.11,58.67,789454
2022-08-16,56.87,57.98,55.72,57.01,953445
2022-08-17,53.6,55.83,53.55,55.83,1482496
2022-08-18,54.42,55.06,53.44,54.24,965489
2022-08-19,51.84,54.19,51.55,53.87,937543
2022-08-22,50.06,51.5,49.83,50.7,1009953
2022-08-23,48.79,50.3919,48.18,50.01,1123326
2022-08-24,49.32,49.82,48.08,48.63,809297
2022-08-25,50.33,51.0,49.05,49.93,706238
2022-08-26,47.74,50.73,47.37,50.04,1183876
2022-08-29,47.22,48.1845,47.02,47.14,951090
2022-08-30,47.43,48.88,46.775,48.0,1019752
2022-08-31,46.79,48.0002,46.56,47.67,1201834
2022-09-01,46.65,46.75,45.38,46.29,1069354
2022-09-02,46.38,47.7,45.99,47.65,1121216
2022-09-06,45.54,46.61,44.49,46.17,1447906
2022-09-07,47.06,47.235,45.36,45.99,1225583
2022-09-08,48.23,48.26,45.845,46.45,1422408
2022-09-09,49.73,50.4828,48.6,48.75,1039176
2022-09-12,50.69,52.59,50.18,50.18,1248420
2022-09-13,47.08,48.22,46.91,47.94,1020749
2022-09-14,46.08,47.28,45.1511,47.28,1283850
2022-09-15,45.99,47.66,45.52,45.64,813459
2022-09-16,46.98,47.14,44.76,45.24,2220961
2022-09-19,47.75,47.99,46.69,46.75,883502
2022-09-20,46.85,47.05,45.97,46.73,845103
2022-09-21,46.32,48.73,46.31,47.33,860447
2022-09-22,45.41,46.05,44.86,45.88,827285
2022-09-23,45.42,45.43,44.4,44.86,1142693
2022-09-26,42.97,46.2,42.92,45.35,1043119
2022-09-27,44.12,44.16,42.81,43.77,994663
2022-09-28,46.6,46.81,44.46,44.62,903673
2022-09-29,44.41,45.68,43.97,45.41,969659
2022-09-30,43.94,45.185,43.63,44.44,974272
2022-10-03,46.28,46.67,44.12,44.42,1106869
2022-10-04,49.14,49.32,47.33,47.75,1318739
2022-10-05,48.48,49.44,47.25,47.9,1273774
2022-10-06,51.3,52.08,47.81,48.02,1975571
2022-10-07,49.54,50.2806,48.37,50.18,1339718
2022-10-10,50.32,50.77,49.5,49.72,893395
2022-10-11,49.95,50.59,48.99,49.74,1192580
2022-10-12,48.98,50.51,48.5981,49.99,952549
2022-10-13,49.13,50.16,44.58,47.13,1446913
2022-10-14,45.22,48.24,45.0,47.45,1411358
2022-10-17,45.65,47.17,44.97,46.55,1326391
2022-10-18,47.78,48.07,45.4,47.13,2980099
2022-10-19,43.14,47.06,42.81,47.01,1864156
2022-10-20,43.03,45.25,42.7052,43.34,1857466
2022-10-21,44.02,44.49,42.6,42.91,1094113
2022-10-24,45.07,45.49,43.75,44.28,1190177
2022-10-25,47.01,47.22,45.5,45.64,1265893
2022-10-26,46.83,48.18,45.96,46.175,1098423
2022-10-27,47.34,48.3,46.27,47.22,1144426
2022-10-28,49.34,49.54,46.705,46.89,1199024
2022-10-31,48.09,49.03,47.94,48.81,1887048
2022-11-01,44.09,47.975,43.77,45.71,3707157
2022-11-02,40.39,44.52,40.22,43.58,2018635
2022-11-03,39.98,40.98,38.68,39.71,1444946
2022-11-04,42.3,42.57,40.015,40.76,2356761
2022-11-07,43.86,44.05,41.93,42.68,1249047
2022-11-08,45.02,46.245,43.61,44.42,1281107
2022-11-09,43.49,45.17,43.26,44.38,1226781
2022-11-10,48.1,50.15,46.54,47.1,2964700
2022-11-11,49.26,50.59,47.55,48.07,2301582
2022-11-14,46.88,49.19,46.84,48.69,1691974
2022-11-15,48.92,50.45,47.42,48.53,2059444
2022-11-16,47.31,48.945,45.945,48.33,1229617
2022-11-17,44.44,45.97,44.09,45.56,1390829
2022-11-18,44.81,45.43,44.0,45.43,1462784
2022-11-21,45.57,45.64,44.415,44.72,660850
2022-11-22,45.76,46.41,45.415,46.07,811748
2022-11-23,46.34,46.61,45.08,45.6,559614
2022-11-25,46.26,46.37,45.42,46.0,282104
2022-11-28,42.94,45.755,42.735,45.45,1143549
2022-11-29,44.77,45.105,41.93,42.2,1771034
2022-11-30,45.89,45.89,43.9138,44.7,2152451
2022-12-01,46.21,46.98,45.29,46.5,1604306
2022-12-02,45.15,45.51,44.43,45.27,1037316
2022-12-05,45.25,46.8,44.21,44.57,1284125
2022-12-06,43.51,45.72,42.99,45.32,1284092
2022-12-07,43.8,44.84,43.51,43.6,1055997
2022-12-08,44.33,44.85,43.495,43.85,1204192
2022-12-09,44.4,45.03,43.5,44.08,1496940
2022-12-12,44.95,45.255,44.22,44.5,1047878
2022-12-13,47.15,48.83,46.2796,47.85,1158556
2022-12-14,46.61,47.5,45.9,46.62,1208590
2022-12-15,45.06,45.8,44.19,45.4,1095287
2022-12-16,43.81,45.14,43.12,44.51,2046896
2022-12-19,42.02,43.75,41.6,43.46,1263417
2022-12-20,41.84,42.96,41.23,41.51,890864
2022-12-21,42.71,43.115,42.375,42.39,794399
2022-12-22,41.99,42.225,40.69,41.89,941815
2022-12-23,41.88,42.31,41.39,41.66,564433
2022-12-27,41.44,41.85,40.81,41.54,491145
2022-12-28,40.69,42.06,40.69,41.49,746800
2022-12-29,42.71,43.01,40.99,41.25,885555
2022-12-30,42.33,42.54,41.68,41.89,672924
2023-01-03,43.7,44.01,42.68,43.31,1266374
2023-01-04,45.55,46.02,44.44,44.44,1091975
2023-01-05,44.75,45.12,43.31,44.55,783850
2023-01-06,45.9,46.33,44.49,45.34,591209
2023-01-09,46.71,47.52,46.23,46.49,644287
2023-01-10,48.19,48.2,45.91,46.13,938181
2023-01-11,49.63,49.745,48.36,48.57,883316
2023-01-12,49.69,50.68,47.9,50.36,1269481
2023-01-13,50.73,50.965,48.64,48.9,941605
2023-01-17,50.78,51.7,50.03,50.28,1084106
2023-01-18,50.72,52.53,50.71,51.37,930417
2023-01-19,48.75,50.0,48.29,49.9,779611
2023-01-20,50.72,50.74,47.8,48.69,1132563
2023-01-23,51.96,52.02,50.19,50.85,859508
2023-01-24,51.4,52.57,51.23,51.31,634664
2023-01-25,50.58,50.97,49.72,50.3,1006035
2023-01-26,50.12,51.71,48.855,51.17,1277514
2023-01-27,51.0,51.57,49.765,49.92,777511
2023-01-30,49.77,50.87,49.77,50.07,751018
2023-01-31,52.72,52.82,50.04,50.04,824256
2023-02-01,55.27,56.13,52.5,52.61,1363477
2023-02-02,57.56,59.09,56.16,56.62,1846766
2023-02-03,56.26,57.32,55.2,55.94,1199155
2023-02-06,55.29,55.77,54.31,55.31,861917
2023-02-07,55.64,55.8,54.185,54.84,639738
2023-02-08,55.12,55.65,54.4,55.17,717619
2023-02-09,57.23,59.84,56.79,57.03,2737869
2023-02-10,55.85,56.67,55.23,55.92,1241057
2023-02-13,56.79,56.81,55.08,55.79,874486
2023-02-14,56.8,56.95,55.38,56.27,816268
2023-02-15,56.66,57.2,55.66,56.33,631335
2023-02-16,55.66,56.15,55.0,55.4,1131030
2023-02-17,53.79,55.44,53.48,55.26,809331
2023-02-21,50.43,52.95,50.38,52.32,1463154
2023-02-22,51.08,51.47,50.5,50.5,916547
2023-02-23,51.51,51.945,50.91,51.52,940433
2023-02-24,50.15,50.8,49.72,50.34,1267411
2023-02-27,51.4,51.9469,50.41,50.47,1710504
2023-02-28,51.13,54.63,50.06,53.0,2803392
2023-03-01,50.4,52.2,50.21,50.76,1804847
2023-03-02,50.9,51.04,49.1,49.71,1053206
2023-03-03,52.86,53.14,50.985,51.54,900981
2023-03-06,50.89,53.225,50.72,53.01,1009917
2023-03-07,51.03,51.38,50.31,50.89,889881
2023-03-08,52.16,52.475,50.86,51.35,878639
2023-03-09,50.7,53.06,50.61,51.97,1067937
2023-03-10,48.82,50.81,48.13,50.81,1205218
2023-03-13,48.66,49.34,47.31,47.83,845202
2023-03-14,49.08,50.44,48.35,49.76,1062454
2023-03-15,48.35,49.15,47.5,48.09,1013015
2023-03-16,47.9,48.84,47.34,47.88,1604910
2023-03-17,46.67,47.8554,46.23,47.61,1463921
2023-03-20,46.99,47.355,46.18,46.9,668833
2023-03-21,48.81,48.91,47.5,47.58,981680
2023-03-22,47.02,48.83,47.0,48.63,652455
2023-03-23,46.52,48.08,45.665,47.3,1264141
2023-03-24,46.29,46.31,44.9,45.81,656164
2023-03-27,46.43,46.72,45.92,46.72,731654
2023-03-28,46.35,47.14,45.965,46.42,551714
2023-03-29,46.84,47.17,45.86,47.17,573041
2023-03-30,46.55,47.68,46.53,47.44,529568
2023-03-31,48.67,49.05,47.025,47.13,1709265
2023-04-03,49.37,49.49,48.52,48.52,1217316
2023-04-04,47.76,49.36,47.47,49.36,634985
2023-04-05,47.5,48.13,46.84,47.33,970151
2023-04-06,47.96,48.1,46.84,47.46,884089
2023-04-10,48.9,49.12,47.655,47.7,886467
2023-04-11,50.11,50.47,49.485,49.5,742053
2023-04-12,50.57,51.735,50.18,51.54,830738
2023-04-13,51.51,51.72,50.3001,51.13,930141
2023-04-14,51.94,52.26,51.2,51.29,616661
2023-04-17,52.21,52.3,51.47,51.78,547996
2023-04-18,53.18,53.19,52.4,52.52,791636
2023-04-19,54.52,54.75,53.28,53.81,1548603
2023-04-20,53.75,55.56,53.71,54.1,1661636
2023-04-21,53.66,54.23,53.145,53.67,755281
2023-04-24,55.19,56.0,54.25,55.3,902330
2023-04-25,53.68,55.47,53.62,54.93,873345
2023-04-26,52.17,54.1572,51.98,53.68,677753
2023-04-27,54.03,54.59,52.475,52.77,876750
2023-04-28,54.66,55.24,53.97,54.38,697460
2023-05-01,54.73,54.93,54.26,54.38,624606
2023-05-02,54.56,54.78,53.405,54.44,803398
2023-05-03,55.24,56.69,54.705,54.94,1303277
2023-05-04,53.23,55.27,53.08,55.13,777905
2023-05-05,55.23,55.59,53.37,53.91,1096828
2023-05-08,56.3,56.83,54.92,55.35,1474166
2023-05-09,60.89,62.66,59.79,61.0,3287618
2023-05-10,59.48,61.57,59.385,61.57,1571533
2023-05-11,58.09,59.84,57.48,59.69,1574445
2023-05-12,56.64,58.52,56.12,58.05,877323
2023-05-15,57.52,57.54,56.08,56.77,796056
2023-05-16,55.96,56.795,55.35,56.65,1006667
2023-05-17,57.11,57.82,55.07,56.0,1585939
2023-05-18,57.69,57.83,56.4,57.4,824633
2023-05-19,56.56,58.15,55.5,57.94,1261850
2023-05-22,56.57,56.91,56.21,56.49,667049
2023-05-23,54.19,55.97,53.35,55.63,1361967
2023-05-24,53.85,54.4,53.3075,54.01,963921
2023-05-25,52.64,53.66,52.04,53.51,1330768
2023-05-26,52.93,53.08,51.57,52.3,598792
2023-05-30,52.92,53.73,52.11,53.47,656186
2023-05-31,51.35,53.07,51.08,52.59,1048730
2023-06-01,53.34,53.49,51.025,51.28,1026839
2023-06-02,55.89,56.32,53.94,54.4,986442
2023-06-05,55.65,56.19,54.01,55.28,816931
2023-06-06,57.48,58.13,55.42,55.55,825590
2023-06-07,58.21,59.34,57.81,57.95,857062
2023-06-08,58.9,58.9,57.55,58.04,1032522
2023-06-09,57.81,58.78,57.41,58.78,1021313
2023-06-12,58.42,58.86,57.215,58.0,1103297
2023-06-13,59.89,60.41,58.69,58.71,839918
2023-06-14,57.99,60.605,57.44,60.2,1266533
2023-06-15,59.35,59.38,57.12,57.39,985376
2023-06-16,58.43,59.1333,58.1,58.93,1613787
2023-06-20,60.4,60.66,57.78,57.78,1096986
2023-06-21,60.06,60.39,58.83,60.18,1467680
2023-06-22,60.08,60.82,59.265,59.92,870892
2023-06-23,60.59,60.97,59.12,59.26,1014828
2023-06-26,61.57,62.325,60.47,60.47,929692
2023-06-27,63.78,64.13,61.8775,62.17,885964
2023-06-28,64.4,64.685,63.46,63.84,990537
2023-06-29,64.99,65.51,64.11,64.4,896575
2023-06-30,65.56,66.2,65.08,65.76,612074
2023-07-03,64.95,66.82,64.92,65.68,466123
2023-07-05,64.44,65.62,63.85,64.74,668048
2023-07-06,62.33,63.82,61.76,63.56,845303
2023-07-07,62.18,63.21,62.11,62.52,508401
2023-07-10,65.3,65.3,61.851,62.05,816163
2023-07-11,68.35,68.78,65.51,65.78,1539573
2023-07-12,70.74,71.14,68.495,69.7,1779463
2023-07-13,70.51,71.46,69.74,71.21,763920
2023-07-14,69.89,70.54,69.395,70.44,703822
2023-07-17,70.7,70.84,69.22,69.94,830092
2023-07-18,69.15,71.48,68.79,71.21,1485835
2023-07-19,68.77,69.97,68.19,69.4,1067899
2023-07-20,66.95,68.89,66.27,68.89,1346053
2023-07-21,66.79,67.29,65.95,67.18,1023929
2023-07-24,66.55,67.764,65.81,66.99,830088
2023-07-25,67.46,67.87,66.15,66.22,748744
2023-07-26,69.38,69.59,67.12,67.13,893618
2023-07-27,68.03,70.5,67.94,70.0,713557
2023-07-28,69.26,70.6,68.695,68.9,1111888
2023-07-31,69.14,69.65,68.35,69.59,1471656
2023-08-01,75.95,75.98,71.02,74.0,2780789
2023-08-02,75.43,76.05,73.3,75.03,1402094
2023-08-03,71.51,75.1864,71.4,75.08,1176944
2023-08-04,72.56,73.64,71.695,72.14,1080044
2023-08-07,74.83,74.92,72.29,72.5,1203210
2023-08-08,73.75,74.72,73.29,74.16,1199639
2023-08-09,73.98,74.51,72.38,73.92,867796
2023-08-10,74.5,76.03,73.84,74.39,806218
2023-08-11,74.53,75.765,74.15,74.26,468620
2023-08-14,75.0,75.3,73.9,74.37,628732
2023-08-15,74.06,75.13,73.73,74.67,463442
2023-08-16,72.43,74.22,72.27,73.83,650759
2023-08-17,68.34,72.9016,68.02,72.56,1372468
2023-08-18,67.4,68.18,67.08,67.83,1408912
2023-08-21,67.99,68.08,66.54,67.41,959567
2023-08-22,68.43,68.87,67.55,68.49,966222
2023-08-23,70.38,70.44,68.645,68.95,809065
2023-08-24,69.46,71.095,69.44,70.04,633933
2023-08-25,68.63,70.0,67.03,69.74,860750
2023-08-28,68.66,69.255,68.02,68.76,844176
2023-08-29,71.35,71.4,67.9,68.42,869041
2023-08-30,71.29,71.9818,71.08,71.45,604561
2023-08-31,71.37,71.65,70.78,71.29,581017
2023-09-01,72.75,73.04,71.79,72.24,569548
2023-09-05,70.12,72.145,69.215,71.69,1135342
2023-09-06,70.19,71.38,69.51,70.05,878738
2023-09-07,69.03,69.995,68.52,69.69,918101
2023-09-08,67.33,69.69,67.01,69.6,759064
2023-09-11,68.66,68.94,67.3,67.78,854214
2023-09-12,67.87,69.265,67.81,68.11,884296
2023-09-13,65.75,68.12,65.11,67.58,1125026
2023-09-14,66.9,67.02,65.75,66.3,724091
2023-09-15,64.91,66.24,64.13,66.24,2224143
2023-09-18,65.29,65.845,64.56,65.0,754744
2023-09-19,65.48,65.59,64.27,65.06,755722
2023-09-20,64.56,66.84,64.54,65.73,487562
2023-09-21,63.21,64.05,62.54,63.73,1024293
2023-09-22,63.96,64.39,63.305,63.85,849478
2023-09-25,64.24,64.72,63.58,63.58,842613
2023-09-26,63.6,64.79,63.6,63.91,795779
2023-09-27,61.42,64.35,61.235,64.21,1974383
2023-09-28,62.8,63.19,61.0,61.45,1524295
2023-09-29,61.63,63.495,61.33,63.49,1370880
2023-10-02,61.02,62.56,60.7,61.19,1173211
2023-10-03,58.72,61.11,57.87,60.87,2161326
2023-10-04,59.63,60.24,57.82,59.25,1227963
2023-10-05,58.2,59.98,57.915,59.43,897711
2023-10-06,58.62,59.52,57.17,57.19,1502532
2023-10-09,57.87,58.14,56.325,57.54,1465791
2023-10-10,59.08,60.26,57.82,58.1,865625
2023-10-11,59.81,60.12,58.57,59.21,713255
2023-10-12,56.99,59.3725,56.02,59.06,1018599
2023-10-13,56.86,57.52,55.68,57.0,835958
2023-10-16,58.59,58.78,56.955,57.59,726430
2023-10-17,57.92,59.25,57.83,57.89,911542
2023-10-18,56.28,57.12,55.775,57.12,1341362
2023-10-19,54.79,56.49,54.53,55.96,1130913
2023-10-20,54.87,55.33,53.59,54.8,810523
2023-10-23,55.62,56.49,54.65,54.65,809495
2023-10-24,56.28,56.81,55.81,56.45,887495
2023-10-25,54.43,55.79,54.12,55.46,807266
2023-10-26,54.97,55.78,54.09,55.0,841916
2023-10-27,54.28,55.34,54.18,55.06,1007879
2023-10-30,55.3,55.95,54.57,54.77,1965073
2023-10-31,56.21,59.5,55.67,58.25,3256559
2023-11-01,58.4,59.12,56.17,56.41,1820495
2023-11-02,61.87,62.23,59.69,59.73,1849720
2023-11-03,62.71,64.615,62.62,63.29,1434255
2023-11-06,60.17,62.695,59.63,62.52,1333560
2023-11-07,61.16,61.86,60.2,60.2,702236
2023-11-08,61.49,61.94,60.89,60.95,522454
2023-11-09,60.37,61.75,60.125,61.75,586022
2023-11-10,61.42,61.73,59.86,60.83,692388
2023-11-13,61.38,61.63,60.6,61.09,436905
2023-11-14,66.04,66.76,63.76,64.03,1013681
2023-11-15,66.42,68.5,66.02,66.02,1024031
2023-11-16,66.0,66.83,65.84,66.44,516589
2023-11-17,67.56,67.59,66.42,66.6,667058
2023-11-20,67.83,68.13,66.78,67.38,855710
2023-11-21,67.58,68.1,67.16,67.42,638185
2023-11-22,67.58,68.64,67.415,68.1,525952
2023-11-24,68.23,68.84,67.01,67.19,246390
2023-11-27,68.9,69.79,67.54,67.67,796217
2023-11-28,69.05,69.35,68.055,68.53,711270
2023-11-29,70.22,71.35,69.91,70.0,845783
2023-11-30,70.27,70.54,69.1054,70.15,886561
2023-12-01,72.07,72.225,69.64,70.21,902079
2023-12-04,72.66,72.76,71.2239,71.78,667052
2023-12-05,71.86,73.09,71.66,72.51,492237
2023-12-06,72.58,74.32,72.4675,72.72,877272
2023-12-07,72.88,73.19,72.28,72.52,618040
2023-12-08,72.96,74.25,72.76,72.76,457025
2023-12-11,72.53,73.2025,72.44,73.05,660799
2023-12-12,72.85,73.7,71.99,72.61,787499
2023-12-13,75.45,75.72,71.42,71.58,889647
2023-12-14,80.14,80.59,77.2,77.4,1303171
2023-12-15,80.22,81.12,79.42,80.07,1798760
2023-12-18,79.01,81.07,78.35,80.65,658228
2023-12-19,80.92,81.02,79.485,79.77,954208
2023-12-20,81.56,84.675,81.01,81.51,1412324
2023-12-21,83.19,83.35,82.02,82.7,763982
2023-12-22,83.32,83.83,82.5315,83.48,712184
2023-12-26,83.43,84.11,83.2101,83.66,411927
2023-12-27,83.62,84.36,83.43,83.6,590712
2023-12-28,83.72,84.205,83.01,83.57,290597
2023-12-29,82.79,84.055,82.78,83.36,419712
2024-01-02,80.71,83.08,80.24,81.78,720958
2024-01-03,77.16,79.05,77.08,78.89,1087179
2024-01-04,76.4,77.975,76.18,76.32,1023000
2024-01-05,77.37,77.675,75.79,75.84,684660
2024-01-08,79.36,79.37,77.5,77.77,494144
2024-01-09,79.62,79.62,78.37,78.49,388584
2024-01-10,81.34,81.36,79.73,79.92,681607
2024-01-11,82.5,82.55,80.43,81.02,811663
2024-01-12,81.92,83.635,81.13,83.01,423834
2024-01-16,80.87,81.545,79.33,81.27,510696
2024-01-17,79.8,80.44,79.04,79.65,573094
2024-01-18,81.26,81.29,79.13,80.47,639440
2024-01-19,82.3,82.33,79.95,81.38,579529
2024-01-22,83.79,84.12,82.63,83.51,617887
2024-01-23,81.27,83.705,80.89,83.64,906508
2024-01-24,79.19,82.67,78.61,82.15,837167
2024-01-25,81.4,81.42,79.69,80.72,679749
2024-01-26,81.23,81.79,80.535,81.48,359551
2024-01-29,83.25,83.495,80.82,81.56,673363
2024-01-30,83.37,83.51,82.39,83.01,627215
2024-01-31,81.48,83.9,81.3,82.91,692139
2024-02-01,86.8,87.0,82.525,82.64,1562389
2024-02-02,86.57,87.36,84.1,85.71,1671774
